0,130,10,10
1,130,10,10
2,130,10,10
3,130,10,10
4,130,10,10
5,130,10,10
6,130,10,10
7,130,10,10
8,130,10,10
9,130,10,10
10,130,10,10
11,130,10,10
12,130,10,10
13,130,10,10
14,130,10,10
15,130,10,10
16,160,70,45
17,160,70,45
18,160,70,45
19,160,70,45
20,160,70,45
21,160,70,45
22,160,70,45
23,160,70,45
24,160,70,45
25,160,70,45
26,160,70,45
27,160,70,45
28,160,70,45
29,190,130,80
30,190,130,80
31,190,130,80
32,190,130,80
33,190,130,80
34,190,130,80
35,190,130,80
36,190,130,80
37,190,130,80
38,190,130,80
39,190,130,80
40,190,130,80
41,220,190,115
42,220,190,115
43,220,190,115
44,220,190,115
45,220,190,115
46,220,190,115
47,220,190,115
48,220,190,115
49,220,190,115
50,220,190,115
51,220,190,115
52,220,190,115
53,220,190,115
54,220,190,115
55,220,190,115
56,220,190,115
57,220,190,115
58,220,190,115
59,220,190,115
60,220,190,115
61,220,190,115
62,220,190,115
63,220,190,115
64,220,190,115
65,220,190,115
66,220,190,115
67,250,250,150
68,250,250,150
69,250,250,150
70,250,250,150
71,250,250,150
72,250,250,150
73,250,250,150
74,250,250,150
75,250,250,150
76,250,250,150
77,250,250,150
78,250,250,150
79,250,250,150
80,250,250,150
81,250,250,150
82,250,250,150
83,250,250,150
84,250,250,150
85,250,250,150
86,250,250,150
87,208,232,125
88,208,232,125
89,208,232,125
90,208,232,125
91,208,232,125
92,208,232,125
93,208,232,125
94,208,232,125
95,208,232,125
96,208,232,125
97,208,232,125
98,208,232,125
99,208,232,125
100,208,232,125
101,208,232,125
102,208,232,125
103,208,232,125
104,208,232,125
105,208,232,125
106,208,232,125
107,208,232,125
108,208,232,125
109,208,232,125
110,167,213,100
111,167,213,100
112,167,213,100
113,167,213,100
114,167,213,100
115,167,213,100
116,167,213,100
117,167,213,100
118,167,213,100
119,167,213,100
120,167,213,100
121,167,213,100
122,167,213,100
123,167,213,100
124,167,213,100
125,167,213,100
126,167,213,100
127,167,213,100
128,167,213,100
129,167,213,100
130,167,213,100
131,125,195,75
132,125,195,75
133,125,195,75
134,125,195,75
135,125,195,75
136,125,195,75
137,125,195,75
138,125,195,75
139,125,195,75
140,125,195,75
141,125,195,75
142,125,195,75
143,125,195,75
144,125,195,75
145,125,195,75
146,125,195,75
147,125,195,75
148,125,195,75
149,125,195,75
150,125,195,75
151,83,177,50
152,83,177,50
153,83,177,50
154,83,177,50
155,83,177,50
156,83,177,50
157,83,177,50
158,83,177,50
159,83,177,50
160,83,177,50
161,83,177,50
162,83,177,50
163,83,177,50
164,83,177,50
165,83,177,50
166,83,177,50
167,83,177,50
168,83,177,50
169,83,177,50
170,83,177,50
171,42,158,25
172,42,158,25
173,42,158,25
174,42,158,25
175,42,158,25
176,42,158,25
177,42,158,25
178,42,158,25
179,42,158,25
180,42,158,25
181,42,158,25
182,42,158,25
183,42,158,25
184,42,158,25
185,42,158,25
186,42,158,25
187,42,158,25
188,42,158,25
189,42,158,25
190,42,158,25
191,42,158,25
192,0,140,0
193,0,140,0
194,0,140,0
195,0,140,0
196,0,140,0
197,0,140,0
198,0,140,0
199,0,140,0
200,0,140,0
201,0,140,0
202,0,140,0
203,0,140,0
204,0,140,0
205,0,140,0
206,0,140,0
207,0,140,0
208,0,140,0
209,0,140,0
210,0,140,0
211,0,140,0
212,0,140,0
213,0,140,0
214,0,140,0
215,0,140,0
216,0,140,0
217,0,140,0
218,0,140,0
219,0,140,0
220,0,140,0
221,0,140,0
222,0,140,0
223,0,140,0
224,0,140,0
225,0,140,0
226,0,140,0
227,0,140,0
228,0,140,0
229,0,140,0
230,0,140,0
231,0,140,0
232,0,140,0
233,0,140,0
234,0,140,0
235,0,140,0
236,0,140,0
237,0,140,0
238,0,140,0
239,0,140,0
240,0,140,0
241,0,140,0
242,0,140,0
243,0,140,0
244,0,140,0
245,0,140,0
246,0,140,0
247,0,140,0
248,0,140,0
249,0,140,0
250,0,140,0
251,0,140,0
252,0,140,0
253,0,140,0
254,0,140,0
255,0,140,0
