0,130,10,10
1,130,10,10
2,130,10,10
3,130,10,10
4,130,10,10
5,130,10,10
6,130,10,10
7,130,10,10
8,130,10,10
9,130,10,10
10,130,10,10
11,130,10,10
12,130,10,10
13,130,10,10
14,130,10,10
15,130,10,10
16,130,10,10
17,130,10,10
18,130,10,10
19,130,10,10
20,130,10,10
21,130,10,10
22,130,10,10
23,130,10,10
24,130,10,10
25,130,10,10
26,130,10,10
27,130,10,10
28,130,10,10
29,130,10,10
30,130,10,10
31,130,10,10
32,130,10,10
33,130,10,10
34,130,10,10
35,130,10,10
36,130,10,10
37,130,10,10
38,130,10,10
39,130,10,10
40,130,10,10
41,130,10,10
42,130,10,10
43,130,10,10
44,130,10,10
45,130,10,10
46,130,10,10
47,130,10,10
48,130,10,10
49,130,10,10
50,130,10,10
51,130,10,10
52,130,10,10
53,130,10,10
54,130,10,10
55,130,10,10
56,130,10,10
57,130,10,10
58,130,10,10
59,130,10,10
60,130,10,10
61,130,10,10
62,130,10,10
63,130,10,10
64,130,10,10
65,130,10,10
66,130,10,10
67,130,10,10
68,130,10,10
69,130,10,10
70,130,10,10
71,130,10,10
72,130,10,10
73,130,10,10
74,130,10,10
75,130,10,10
76,130,10,10
77,130,10,10
78,130,10,10
79,130,10,10
80,130,10,10
81,130,10,10
82,130,10,10
83,130,10,10
84,130,10,10
85,130,10,10
86,130,10,10
87,130,10,10
88,130,10,10
89,130,10,10
90,130,10,10
91,130,10,10
92,130,10,10
93,130,10,10
94,130,10,10
95,130,10,10
96,130,10,10
97,130,10,10
98,130,10,10
99,130,10,10
100,130,10,10
101,130,10,10
102,130,10,10
103,130,10,10
104,130,10,10
105,130,10,10
106,130,10,10
107,130,10,10
108,130,10,10
109,130,10,10
110,130,10,10
111,130,10,10
112,130,10,10
113,130,10,10
114,130,10,10
115,130,10,10
116,130,10,10
117,130,10,10
118,130,10,10
119,130,10,10
120,130,10,10
121,130,10,10
122,130,10,10
123,130,10,10
124,130,10,10
125,130,10,10
126,130,10,10
127,130,10,10
128,130,10,10
129,130,10,10
130,130,10,10
131,130,10,10
132,130,10,10
133,130,10,10
134,160,70,45
135,160,70,45
136,160,70,45
137,160,70,45
138,160,70,45
139,160,70,45
140,160,70,45
141,160,70,45
142,190,130,80
143,190,130,80
144,190,130,80
145,190,130,80
146,190,130,80
147,190,130,80
148,220,190,115
149,220,190,115
150,220,190,115
151,220,190,115
152,220,190,115
153,220,190,115
154,220,190,115
155,220,190,115
156,220,190,115
157,220,190,115
158,220,190,115
159,220,190,115
160,220,190,115
161,250,250,150
162,250,250,150
163,250,250,150
164,250,250,150
165,250,250,150
166,250,250,150
167,250,250,150
168,250,250,150
169,250,250,150
170,250,250,150
171,208,232,125
172,208,232,125
173,208,232,125
174,208,232,125
175,208,232,125
176,208,232,125
177,208,232,125
178,208,232,125
179,208,232,125
180,208,232,125
181,208,232,125
182,208,232,125
183,167,213,100
184,167,213,100
185,167,213,100
186,167,213,100
187,167,213,100
188,167,213,100
189,167,213,100
190,167,213,100
191,167,213,100
192,167,213,100
193,125,195,75
194,125,195,75
195,125,195,75
196,125,195,75
197,125,195,75
198,125,195,75
199,125,195,75
200,125,195,75
201,125,195,75
202,125,195,75
203,83,177,50
204,83,177,50
205,83,177,50
206,83,177,50
207,83,177,50
208,83,177,50
209,83,177,50
210,83,177,50
211,83,177,50
212,83,177,50
213,42,158,25
214,42,158,25
215,42,158,25
216,42,158,25
217,42,158,25
218,42,158,25
219,42,158,25
220,42,158,25
221,42,158,25
222,42,158,25
223,42,158,25
224,0,140,0
225,0,140,0
226,0,140,0
227,0,140,0
228,0,140,0
229,0,140,0
230,0,140,0
231,0,140,0
232,0,140,0
233,0,140,0
234,0,140,0
235,0,140,0
236,0,140,0
237,0,140,0
238,0,140,0
239,0,140,0
240,0,140,0
241,0,140,0
242,0,140,0
243,0,140,0
244,0,140,0
245,0,140,0
246,0,140,0
247,0,140,0
248,0,140,0
249,0,140,0
250,0,140,0
251,0,140,0
252,0,140,0
253,0,140,0
254,0,140,0
255,0,140,0
